Header_line;19
location;Oslo Norway
year_of_construction;2004
floor_area;6550
number_of_users;590
building_category;Sch
energy_label;C
central_heating_system;1
dhw_heat_source;DH
sh_heat_source;DH
ventilation_heat_source;DH
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8091

;Heat use;Heat import;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;Wh;C;W/m2;m/s;deg;%
;Heat Total = HtSpace + HtDHW;Imported District Heating;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;HtTot;HtDH;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2021-10-30T09:00:00+0100;27000.0;27000.0;53200.0;10.361322021484398;28.56888888888889;5.9037213;204.59077;0.95784557
2021-10-30T10:00:00+0100;26000.0;26000.0;52800.0;11.145959472656273;90.38222222222224;5.262954;196.25636;0.9349877
2021-10-30T11:00:00+0100;35000.0;35000.0;52800.0;11.973504638671898;105.72758680555556;5.092423;202.30203;0.9061178
2021-10-30T12:00:00+0100;30000.0;30000.0;52600.0;11.980706787109398;148.32800347222224;4.4250383;205.91812;0.8905382
2021-10-30T13:00:00+0100;29000.0;29000.0;52800.0;12.107415771484398;159.03815972222222;3.4284077;200.08844;0.84932405
2021-10-30T14:00:00+0100;34000.0;34000.0;53400.0;11.637536621093773;84.53215277777778;3.5965168;194.68279;0.8292589
2021-10-30T15:00:00+0100;35000.0;35000.0;52800.0;11.003747558593773;47.48444444444444;2.773235;171.6334;0.83318126
2021-10-30T16:00:00+0100;35000.0;35000.0;49800.0;10.089288330078148;2.488888888888889;2.0987687;180.96893;0.8595184
2021-10-30T17:00:00+0100;36000.0;36000.0;35000.0;9.518884277343773;-0.0177777777777777;2.1454177;174.38365;0.8837188
2021-10-30T18:00:00+0100;31000.0;31000.0;32000.0;9.059777832031273;0.0;1.4923806;154.41833;0.8592135
2021-10-30T19:00:00+0100;31000.0;31000.0;29800.0;9.087030029296898;0.0;1.8570865;108.65087;0.8928127
2021-10-30T20:00:00+0100;32000.0;32000.0;30600.0;9.331445312500025;0.0;2.7840927;94.81338;0.93721586
2021-10-30T21:00:00+0100;32000.0;32000.0;35600.0;9.219628906250025;1.3818163434474604e-14;3.6809657;82.68291;0.98622715
2021-10-30T22:00:00+0100;33000.0;33000.0;54200.0;9.348260498046898;1.3813495100853699e-14;4.157819;140.05673;0.98761606
2021-10-30T23:00:00+0100;37000.0;37000.0;51000.0;9.342614746093773;1.3822820203272342e-14;3.4439871;126.62043;0.98728085
2021-10-31T00:00:00+0100;29000.0;29000.0;23300.0;9.348992919921898;1.380704963940518e-14;4.4080386;118.10728;0.987815
2021-10-31T01:00:00+0100;29000.0;29000.0;23300.0;9.379022216796898;1.3816208979358338e-14;3.8322568;113.99894;0.99016535
2021-10-31T02:00:00+0100;58000.0;58000.0;42800.0;9.368310546875025;1.3816224399122568e-14;3.4180555;120.25515;0.9930799
2021-10-31T03:00:00+0100;60000.0;60000.0;45400.0;9.253411865234398;1.3818504596758212e-14;3.45092;124.23785;0.9925612
2021-10-31T04:00:00+0100;60000.0;60000.0;45200.0;9.112207031250025;1.3821320631200883e-14;3.5829215;147.65318;0.9662548
2021-10-31T05:00:00+0100;39000.0;39000.0;31600.0;8.902093505859398;-5.5271389317231486e-14;3.4432607;155.43268;0.97498226
2021-10-31T06:00:00+0100;36000.0;36000.0;37000.0;8.772271728515648;0.0;3.5223665;168.5743;0.97661483
2021-10-31T07:00:00+0100;36000.0;36000.0;33600.0;8.592004394531273;0.16;2.1948028;184.6932;0.97310525
2021-10-31T08:00:00+0100;37000.0;37000.0;26400.0;8.464440917968773;3.804444444444445;2.6019406;178.77356;0.9782327
2021-10-31T09:00:00+0100;34000.0;34000.0;36800.0;8.527337646484398;20.817777777777778;3.6501033;189.95096;0.9985725
2021-10-31T10:00:00+0100;34000.0;34000.0;54400.0;9.007409667968773;103.5911111111111;5.6847467;212.4785;0.983482
2021-10-31T11:00:00+0100;29000.0;29000.0;53200.0;9.453851318359398;217.7846180555556;5.0301695;211.16647;0.9256048
2021-10-31T12:00:00+0100;40000.0;40000.0;53600.0;10.564019775390648;235.57892361111112;4.678667;205.57716;0.8741517
2021-10-31T13:00:00+0100;32000.0;32000.0;53200.0;10.789453125000025;203.54069444444443;4.7101345;205.5455;0.847479
2021-10-31T14:00:00+0100;34000.0;34000.0;53400.0;10.731958007812525;139.7878472222222;4.8223386;201.12637;0.82208836
2021-10-31T15:00:00+0100;37000.0;37000.0;53400.0;10.334649658203148;53.38666666666666;4.5197716;199.82248;0.8227909
2021-10-31T16:00:00+0100;44000.0;44000.0;53400.0;9.777154541015648;2.026666666666667;3.3530831;191.22662;0.8690102
2021-10-31T17:00:00+0100;41000.0;41000.0;36800.0;8.264367675781273;0.0;3.2432632;198.6777;0.9206463
2021-10-31T18:00:00+0100;39000.0;39000.0;28200.0;7.637719726562523;0.0;3.6852756;196.96939;0.93648493
2021-10-31T19:00:00+0100;35000.0;35000.0;30200.0;7.212213134765648;0.0;2.3999991;193.07178;0.9302126
2021-10-31T20:00:00+0100;34000.0;34000.0;31800.0;7.301751708984398;0.0;1.8878791;192.73335;0.9549316
2021-10-31T21:00:00+0100;33000.0;33000.0;28200.0;7.797052001953148;1.3817793360133064e-14;1.6955388;165.01671;0.99138486
2021-10-31T22:00:00+0100;34000.0;34000.0;30200.0;8.079309082031273;1.3823772373713596e-14;1.8175957;124.38304;0.98735607
2021-10-31T23:00:00+0100;35000.0;35000.0;31800.0;8.132653808593773;1.3817122600389019e-14;2.261238;87.22229;0.99184185
2021-11-01T00:00:00+0100;51000.0;51000.0;34400.0;7.666772460937523;1.38086070355925e-14;2.6786458;66.32703;0.99841774
2021-11-01T01:00:00+0100;49000.0;49000.0;36200.0;7.671899414062523;1.3907254977259716e-14;2.994031;66.243355;0.9926506
2021-11-01T02:00:00+0100;48000.0;48000.0;32400.0;7.852380371093773;1.3883662737986433e-14;3.8992305;67.153076;0.98947716
2021-11-01T03:00:00+0100;45000.0;45000.0;30200.0;7.844384765625023;1.3909061017145262e-14;5.746318;69.61441;0.97980344
2021-11-01T04:00:00+0100;44000.0;44000.0;35600.0;7.761407470703148;1.3893527532153154e-14;5.2836447;86.4856;0.9884405
2021-11-01T05:00:00+0100;53000.0;53000.0;32200.000000000004;7.891595458984398;-5.5619598433093785e-14;6.0235724;105.604294;0.9804902
2021-11-01T06:00:00+0100;58000.0;58000.0;58800.0;8.295800781250023;0.0;5.1526527;123.918724;0.98256505
2021-11-01T07:00:00+0100;63000.0;63000.0;88600.0;9.286309814453148;0.0222222222222222;5.7518587;143.7265;0.9801084
2021-11-01T08:00:00+0100;73000.0;73000.0;148200.0;9.834649658203148;0.7244444444444444;4.89257;157.67654;0.9841832
2021-11-01T09:00:00+0100;68000.0;68000.0;159200.0;9.861535644531273;4.044444444444444;3.9308603;160.16422;0.9978405
2021-11-01T10:00:00+0100;92000.0;92000.0;162600.0;10.072534179687525;19.57333333333333;2.977425;171.49097;0.9698254
2021-11-01T11:00:00+0100;67000.0;67000.0;150600.0;10.261712646484398;34.95581163194444;2.8243737;145.03195;0.9718851
2021-11-01T12:00:00+0100;67000.0;67000.0;154800.0;10.599023437500025;10.007113715277775;3.1245725;148.39824;0.9707252
2021-11-01T13:00:00+0100;94000.0;94000.0;152000.0;10.346490478515648;22.608246527777776;3.0240474;161.44838;0.9662996
2021-11-01T14:00:00+0100;62000.0;62000.0;130800.0;10.780267333984398;23.33489583333333;3.7066364;167.69894;0.9393526
2021-11-01T15:00:00+0100;62000.0;62000.0;118400.0;10.653283691406273;14.364444444444445;4.1463513;157.05237;0.90930825
2021-11-01T16:00:00+0100;58000.0;58000.0;115600.0;9.666131591796898;0.8888888888888888;2.6699464;170.03983;0.954856
2021-11-01T17:00:00+0100;65000.0;65000.0;102000.0;9.495172119140648;0.0;4.282198;181.77925;0.9564585
2021-11-01T18:00:00+0100;47000.0;47000.0;79000.0;9.320092773437525;0.0;4.539803;174.7597;0.9252544
2021-11-01T19:00:00+0100;45000.0;45000.0;76200.0;9.176812744140648;0.0;4.814708;184.92827;0.9010234
2021-11-01T20:00:00+0100;37000.0;37000.0;76600.0;8.782312011718773;0.0;4.866161;177.39784;0.9192271
2021-11-01T21:00:00+0100;33000.0;33000.0;50400.0;8.786553955078148;1.39117748956499e-14;4.991191;173.85025;0.88252985
2021-11-01T22:00:00+0100;31000.0;31000.0;32200.000000000004;8.883935546875023;1.3903905033480552e-14;4.820678;170.98677;0.83486134
2021-11-01T23:00:00+0100;31000.0;31000.0;36800.0;8.930139160156273;1.3911815372531006e-14;5.845079;183.11748;0.8655008
2021-11-02T00:00:00+0100;34000.0;34000.0;40600.0;8.817041015625023;1.3911834647236295e-14;5.6123734;178.57538;0.85399556
2021-11-02T01:00:00+0100;33000.0;33000.0;36200.0;8.782037353515648;1.3911850067000526e-14;5.350868;181.59358;0.8575052
2021-11-02T02:00:00+0100;33000.0;33000.0;38400.0;8.786370849609398;1.3896075648192312e-14;5.183154;182.01903;0.8596262
2021-11-02T03:00:00+0100;34000.0;34000.0;38200.0;8.815026855468773;1.3911871269176344e-14;4.791389;181.66748;0.8935615
2021-11-02T04:00:00+0100;36000.0;36000.0;47000.0;8.725213623046898;1.3903985987242764e-14;4.6052675;182.26059;0.8668891
2021-11-02T05:00:00+0100;52000.0;52000.0;34000.0;8.668969726562523;-5.5631668253545526e-14;3.7087183;166.75378;0.8742744
2021-11-02T06:00:00+0100;75000.0;75000.0;69800.0;8.565087890625023;0.0;4.237344;160.54301;0.86757576
2021-11-02T07:00:00+0100;85000.0;85000.0;92800.0;8.454583740234398;0.0355555555555555;4.214058;161.66756;0.8634407
2021-11-02T08:00:00+0100;91000.0;91000.0;140000.0;8.192346191406273;6.026666666666666;3.5264208;166.39119;0.9480355
2021-11-02T09:00:00+0100;77000.0;77000.0;159400.0;8.234582519531273;50.87111111111111;3.5417619;150.70123;0.93569124
2021-11-02T10:00:00+0100;101000.0;101000.0;154600.0;8.500451660156273;49.937777777777775;3.1302068;146.71495;0.91257405
2021-11-02T11:00:00+0100;72000.0;72000.0;148000.0;9.073724365234398;8.693333333333333;3.3001628;149.50636;0.88013375
2021-11-02T12:00:00+0100;78000.0;78000.0;161200.0;9.235101318359398;19.87555555555556;3.2735846;155.68668;0.9415045
2021-11-02T13:00:00+0100;79000.0;79000.0;147000.0;9.338098144531273;44.8;2.6104996;147.08351;0.9292822
2021-11-02T14:00:00+0100;70000.0;70000.0;148600.0;9.205377197265648;22.15111111111111;2.1605132;137.20454;0.91849434
2021-11-02T15:00:00+0100;69000.0;69000.0;137800.0;9.060693359375025;5.902222222222222;2.385431;130.62207;0.92636806
2021-11-02T16:00:00+0100;74000.0;74000.0;120400.0;8.886865234375023;0.1422222222222222;2.2960708;131.71407;0.9163585
2021-11-02T17:00:00+0100;80000.0;80000.0;107800.0;8.578576660156273;0.0;2.3493638;118.889206;0.9238205
2021-11-02T18:00:00+0100;60000.0;60000.0;82800.0;8.288629150390648;0.0;2.317712;117.20503;0.9323121
2021-11-02T19:00:00+0100;57000.0;57000.0;80600.0;7.827478027343773;0.0;2.0426366;115.207466;0.9276123
2021-11-02T20:00:00+0100;46000.0;46000.0;55000.0;7.334771728515648;0.0;1.9476777;120.66646;0.93727124
2021-11-02T21:00:00+0100;37000.0;37000.0;35200.0;7.454736328125023;1.391192716582168e-14;1.5112462;99.176674;0.9550857
2021-11-02T22:00:00+0100;38000.0;38000.0;39600.0;7.512780761718773;1.3899121051627914e-14;1.7343725;65.53585;0.9813001
2021-11-02T23:00:00+0100;38000.0;38000.0;37000.0;7.097772216796898;1.3918657892908471e-14;1.5542566;46.14145;0.98824275
2021-11-03T00:00:00+0100;37000.0;37000.0;37000.0;6.770776367187523;1.3899791811371958e-14;1.7249235;34.8639;0.9941479
2021-11-03T01:00:00+0100;37000.0;37000.0;37000.0;6.495324707031273;1.3908311231109532e-14;1.6488916;42.399723;0.99437654
2021-11-03T02:00:00+0100;37000.0;37000.0;41600.0;6.298028564453148;1.3890933156821304e-14;1.1733286;18.655798;0.99250007
2021-11-03T03:00:00+0100;38000.0;38000.0;37400.0;6.381372070312523;1.3910246411520511e-14;1.2138525;358.38895;0.9915693
2021-11-03T04:00:00+0100;41000.0;41000.0;44800.0;6.300317382812523;1.3903484844905262e-14;1.2724301;8.9214;0.98285663
2021-11-03T05:00:00+0100;53000.0;53000.0;41200.0;5.684930419921898;-5.562656431158509e-14;1.4557756;16.485573;0.97771347
2021-11-03T06:00:00+0100;83000.0;83000.0;66200.0;5.933221435546898;0.0;1.3942761;19.651106;0.97699517
2021-11-03T07:00:00+0100;97000.0;97000.0;87200.0;6.037866210937523;0.3377777777777778;1.4257208;5.2997384;0.9713028
2021-11-03T08:00:00+0100;100000.0;100000.0;125000.0;6.137963867187523;26.844444444444445;1.1919053;346.07407;0.9546561
2021-11-03T09:00:00+0100;86000.0;86000.0;144800.0;6.357049560546898;60.14222222222222;1.1585603;343.79898;0.93865025
2021-11-03T10:00:00+0100;83000.0;83000.0;137800.0;7.056665039062523;89.42222222222222;1.3049729;357.15262;0.9181435
2021-11-03T11:00:00+0100;80000.0;80000.0;133800.0;7.780847167968773;96.97777777777776;1.2738242;358.3173;0.89406514
2021-11-03T12:00:00+0100;84000.0;84000.0;147600.0;8.069879150390648;97.45777777777778;0.88675725;355.08942;0.87020016
2021-11-03T13:00:00+0100;103000.0;103000.0;146800.0;8.268304443359398;70.72;0.71477354;338.0904;0.84317684
2021-11-03T14:00:00+0100;80000.0;80000.0;143200.0;8.344384765625023;47.25333333333333;1.0196931;259.73166;0.86151814
2021-11-03T15:00:00+0100;78000.0;78000.0;127200.0;7.954797363281273;21.546666666666667;1.1312144;237.57468;0.911979
2021-11-03T16:00:00+0100;78000.0;78000.0;101600.0;7.520471191406273;0.2488888888888888;0.7676018;255.413;0.9547347
2021-11-03T17:00:00+0100;85000.0;85000.0;89200.0;7.233911132812523;0.0;0.67842865;279.024;0.9895479
2021-11-03T18:00:00+0100;67000.0;67000.0;77000.0;7.114770507812523;0.0;0.6704986;295.40945;0.9807896
2021-11-03T19:00:00+0100;65000.0;65000.0;76600.0;7.099938964843773;0.0;0.83749294;304.37387;0.9846884
2021-11-03T20:00:00+0100;57000.0;57000.0;72400.0;7.063256835937523;0.0;0.7471859;323.05493;0.9830327
2021-11-03T21:00:00+0100;48000.0;48000.0;49400.0;6.880029296875023;1.3911946440526968e-14;0.7845887;326.96088;0.96514183
2021-11-03T22:00:00+0100;48000.0;48000.0;34800.0;6.003900146484398;1.390405923112286e-14;0.8171605;316.6538;0.9655004
2021-11-03T23:00:00+0100;55000.0;55000.0;34200.0;5.310083007812523;1.3896164311836638e-14;0.8238148;318.05612;0.9638523
2021-11-04T00:00:00+0100;60000.0;60000.0;31600.0;4.747705078125023;1.3911965715232258e-14;0.71103066;328.2598;0.96122766
2021-11-04T01:00:00+0100;62000.0;62000.0;32000.0;4.025018310546898;1.3911965715232258e-14;0.7266931;328.58566;0.9616395
2021-11-04T02:00:00+0100;62000.0;62000.0;29400.0;3.2585388183593977;1.3911981134996488e-14;0.87073755;309.95175;0.9584046
2021-11-04T03:00:00+0100;60000.0;60000.0;31000.0;2.6762329101562727;1.390804331270602e-14;0.90003777;320.40656;0.94170356
2021-11-04T04:00:00+0100;67000.0;67000.0;29200.0;2.321221923828148;1.3919895328988e-14;0.69332683;323.12836;0.9701766
2021-11-04T05:00:00+0100;79000.0;79000.0;29800.0;1.919122314453148;-5.564004889540502e-14;1.113513;331.3224;0.97666955
2021-11-04T06:00:00+0100;139000.0;139000.0;58600.0;1.3011718750000227;0.0;1.3162519;343.3245;0.97694415
2021-11-04T07:00:00+0100;156000.0;156000.0;73400.0;1.1170593261718975;0.2444444444444444;1.4817827;347.66168;0.97209185
2021-11-04T08:00:00+0100;162000.0;162000.0;132000.0;1.3544860839843975;41.888888888888886;1.206481;346.59314;0.9600073
2021-11-04T09:00:00+0100;146000.0;146000.0;148600.0;1.5308166503906475;121.86666666666666;0.90149933;341.6493;0.9622806
2021-11-04T10:00:00+0100;162000.0;162000.0;144000.0;2.6659790039062727;188.12444444444444;0.98010564;346.90076;0.9200745
2021-11-04T11:00:00+0100;124000.0;124000.0;135800.0;3.792138671875023;223.5911111111111;0.8503839;352.63196;0.86615723
2021-11-04T12:00:00+0100;104000.0;104000.0;149000.0;4.734857177734398;222.7555555555556;0.8867291;357.721;0.80439
2021-11-04T13:00:00+0100;123000.0;123000.0;145200.0;5.756433105468773;186.4177777777778;0.8013482;308.36905;0.80445087
2021-11-04T14:00:00+0100;97000.0;97000.0;124600.0;6.212854003906273;121.95555555555556;0.6170771;34.658592;0.79235077
2021-11-04T15:00:00+0100;105000.0;105000.0;114600.0;6.319879150390648;41.44;0.69362223;136.37666;0.8534091
2021-11-04T16:00:00+0100;104000.0;104000.0;97400.0;5.970330810546898;0.1777777777777777;0.6739726;214.33539;0.9484102
2021-11-04T17:00:00+0100;115000.0;115000.0;94600.0;5.021112060546898;0.0;0.94845337;359.50812;0.99650586
2021-11-04T18:00:00+0100;100000.0;100000.0;86400.0;4.735833740234398;0.0;1.0371832;352.68655;0.9945297
2021-11-04T19:00:00+0100;102000.0;102000.0;80000.0;3.9494262695312727;0.0;0.73541814;4.3048887;0.9971083
2021-11-04T20:00:00+0100;89000.0;89000.0;74600.0;3.563897705078148;0.0;0.6854007;48.8802;0.9983523
2021-11-04T21:00:00+0100;64000.0;64000.0;29400.0;3.7812438964843977;1.3908810445976508e-14;0.8434639;0.31638235;0.9983443
2021-11-04T22:00:00+0100;63000.0;63000.0;35800.0;3.9685302734375214;1.3909005120499923e-14;1.0067502;355.9555;0.99592596
2021-11-04T23:00:00+0100;66000.0;66000.0;29400.0;3.0011230468750227;1.3914683448677954e-14;1.1852403;11.487988;0.9530946
2021-11-05T00:00:00+0100;66000.0;66000.0;31800.0;2.0291381835937727;1.3930484852073574e-14;0.9958015;18.383162;0.9800418
2021-11-05T01:00:00+0100;67000.0;67000.0;35400.0;1.3630310058593975;1.390707764997106e-14;0.69352084;350.7837;0.9873505
2021-11-05T02:00:00+0100;65000.0;65000.0;31200.0;1.0186706542968975;1.3914725853029588e-14;0.47146899;334.8772;0.98735785
2021-11-05T03:00:00+0100;63000.0;63000.0;32800.0;0.7719665527343977;1.39167766816723e-14;0.59910345;302.97528;0.98877704
2021-11-05T04:00:00+0100;66000.0;66000.0;33600.0;0.5742431640625227;1.3912840786852362e-14;1.104839;279.8894;0.9911348
2021-11-05T05:00:00+0100;77000.0;77000.0;32600.0;0.5867858886718977;-5.5659142418463936e-14;1.3154584;283.9699;0.9826664
2021-11-05T06:00:00+0100;139000.0;139000.0;57600.0;0.7259460449218977;0.0;1.5170232;289.5735;0.943375
2021-11-05T07:00:00+0100;162000.0;162000.0;75000.0;0.9673095703125228;0.0711111111111111;1.684155;278.79132;0.9291455
2021-11-05T08:00:00+0100;160000.0;160000.0;129400.0;0.9766479492187728;40.91555555555556;1.918904;265.14346;0.9855571
2021-11-05T09:00:00+0100;143000.0;143000.0;146200.0;1.2453552246093975;111.76;1.9297564;265.7229;0.9892498
2021-11-05T10:00:00+0100;162000.0;162000.0;142200.0;1.7398620605468975;140.4622222222222;1.7751426;235.42337;0.98210865
2021-11-05T11:00:00+0100;148000.0;148000.0;117600.0;2.2081237792968977;148.74666666666667;2.2277706;237.59946;0.9537884
2021-11-05T12:00:00+0100;138000.0;138000.0;140800.0;2.438653564453148;130.3111111111111;2.778254;239.13972;0.9236065
2021-11-05T13:00:00+0100;141000.0;141000.0;138800.0;2.5697265625000227;60.01777777777778;2.926522;241.77261;0.8923255
2021-11-05T14:00:00+0100;137000.0;137000.0;133400.0;2.787652587890648;31.608888888888888;2.668396;246.85667;0.8932409
2021-11-05T15:00:00+0100;138000.0;138000.0;112000.0;3.1109558105468977;39.2;2.226148;248.82336;0.8904489
2021-11-05T16:00:00+0100;154000.0;154000.0;92000.0;2.590875244140648;0.0355555555555555;2.1623702;269.7683;0.9461744
2021-11-05T17:00:00+0100;157000.0;157000.0;86000.0;1.6866394042968975;0.0;2.02162;271.70746;0.96468323
2021-11-05T18:00:00+0100;120000.0;120000.0;75400.0;1.3395935058593975;0.0;1.9412433;282.5604;0.9351423
2021-11-05T19:00:00+0100;117000.0;117000.0;72800.0;1.0504089355468975;0.0;1.8106923;263.68555;0.95580244
2021-11-05T20:00:00+0100;104000.0;104000.0;71600.0;1.1197448730468975;0.0;1.8765261;244.68933;0.96273005
2021-11-05T21:00:00+0100;74000.0;74000.0;46400.0;1.4758544921875227;1.3917079294545332e-14;2.528929;245.40242;0.94670105
2021-11-05T22:00:00+0100;68000.0;68000.0;28800.0;1.5255065917968975;1.3928939020709426e-14;2.7101212;241.66727;0.96274537
2021-11-05T23:00:00+0100;65000.0;65000.0;27200.0;2.2332397460937727;1.3921051811305318e-14;2.3804069;249.51411;0.9628064
2021-11-06T00:00:00+0100;67000.0;67000.0;27600.0;2.4428649902343977;1.3913176166724383e-14;2.7465131;245.10535;0.9492568
2021-11-06T01:00:00+0100;65000.0;65000.0;27600.0;2.4270874023437727;1.3928973715178948e-14;2.7125745;247.90753;0.93787366
2021-11-06T02:00:00+0100;68000.0;68000.0;33800.0;2.0920654296875227;1.392898142506106e-14;2.3558934;246.46326;0.94188654
2021-11-06T03:00:00+0100;67000.0;67000.0;29000.0;1.8229003906250227;1.3917181450483362e-14;1.879724;256.16992;0.9574587
2021-11-06T04:00:00+0100;66000.0;66000.0;27000.0;1.1642700195312727;1.3929054668941158e-14;1.983365;252.769;0.93970525
2021-11-06T05:00:00+0100;67000.0;67000.0;29600.0;0.3670898437500227;-5.5692352735676256e-14;2.053513;265.27255;0.92179096
2021-11-06T06:00:00+0100;66000.0;66000.0;29000.0;0.3722778320312727;0.0;2.4110878;257.92126;0.8900761
2021-11-06T07:00:00+0100;65000.0;65000.0;27400.0;0.9571472167968976;0.0;2.1944704;252.35797;0.8751835
2021-11-06T08:00:00+0100;68000.0;68000.0;30200.0;0.3702941894531477;38.4;2.0329049;243.23589;0.8980564
2021-11-06T09:00:00+0100;58000.0;58000.0;41800.0;0.7084899902343977;122.03555555555556;1.7859027;256.50262;0.9151843
2021-11-06T10:00:00+0100;55000.0;55000.0;43000.0;2.1409545898437727;185.7422222222222;2.243456;249.40652;0.89012176
2021-11-06T11:00:00+0100;53000.0;53000.0;46400.0;3.857965087890648;152.83555555555554;2.2341065;269.49823;0.77062213
2021-11-06T12:00:00+0100;65000.0;65000.0;42800.0;4.843743896484398;122.80888888888887;1.9421413;224.56697;0.77648103
2021-11-06T13:00:00+0100;59000.0;59000.0;42400.0;4.435021972656273;92.94222222222224;1.4995118;231.62932;0.7723453
2021-11-06T14:00:00+0100;59000.0;59000.0;42000.0;4.661553955078148;60.51555555555556;1.4972514;233.0871;0.79959697
2021-11-06T15:00:00+0100;60000.0;60000.0;43800.0;4.584161376953148;18.31111111111111;1.0053724;271.95276;0.8371185
2021-11-06T16:00:00+0100;63000.0;63000.0;46600.0;3.9258666992187727;0.0;0.948766;311.0243;0.7627933
2021-11-06T17:00:00+0100;63000.0;63000.0;48400.0;3.2955566406250227;0.0;1.1718433;9.948177;0.73918796
2021-11-06T18:00:00+0100;63000.0;63000.0;39200.0;3.0998474121093977;0.0;1.3491578;30.349297;0.76398337
2021-11-06T19:00:00+0100;57000.0;57000.0;26000.0;3.1382080078125227;0.0;1.5333811;44.68758;0.837546
2021-11-06T20:00:00+0100;56000.0;56000.0;26800.0;2.979913330078148;0.0;2.1332238;38.561337;0.8704746
2021-11-06T21:00:00+0100;57000.0;57000.0;27800.0;2.9696289062500227;1.3916046170341862e-14;2.690829;32.304382;0.8735261
2021-11-06T22:00:00+0100;60000.0;60000.0;27600.0;2.9336181640625227;1.3904224993588344e-14;3.151667;32.5682;0.9274506
2021-11-06T23:00:00+0100;59000.0;59000.0;27800.0;2.4583679199218977;1.3912131477697741e-14;3.7805538;45.41284;0.94994235
2021-11-07T00:00:00+0100;58000.0;58000.0;27800.0;2.272393798828148;1.3912143042520912e-14;4.533809;47.764153;0.97542465
2021-11-07T01:00:00+0100;59000.0;59000.0;27600.0;2.367852783203148;1.3912150752403028e-14;5.163422;42.16533;0.98305404
2021-11-07T02:00:00+0100;59000.0;59000.0;30000.0;2.4361206054687727;1.389124155210592e-14;4.7110825;43.801884;0.98920345
2021-11-07T03:00:00+0100;58000.0;58000.0;27600.0;2.5315185546875227;1.3902507617347126e-14;4.5412097;31.54298;0.9909278
2021-11-07T04:00:00+0100;57000.0;57000.0;27800.0;2.6787353515625227;1.3914220855751028e-14;4.4910693;29.087635;0.99045455
2021-11-07T05:00:00+0100;58000.0;58000.0;27600.0;2.6601806640625227;-5.5632605004222574e-14;4.5729723;27.795025;0.98822725
2021-11-07T06:00:00+0100;59000.0;59000.0;30200.0;2.6397644042968977;0.0;4.6896505;29.37199;0.9852824
2021-11-07T07:00:00+0100;62000.0;62000.0;31400.0;2.3669677734375227;0.0;4.663992;29.042604;0.98346615
2021-11-07T08:00:00+0100;60000.0;60000.0;27800.0;2.093438720703148;3.902222222222222;4.680338;28.521439;0.98192453
2021-11-07T09:00:00+0100;61000.0;61000.0;39200.0;1.8445983886718973;7.431111111111111;4.6178675;28.139662;0.9764161
2021-11-07T10:00:00+0100;60000.0;60000.0;56800.0;2.0026794433593977;16.355555555555554;4.4887447;21.790756;0.9743863
2021-11-07T11:00:00+0100;61000.0;61000.0;58400.0;2.1922546386718977;29.155555555555555;4.5836973;17.674536;0.9710898
2021-11-07T12:00:00+0100;65000.0;65000.0;55800.0;2.4675231933593977;28.69333333333333;4.6665144;15.653846;0.9651846
2021-11-07T13:00:00+0100;62000.0;62000.0;56400.0;2.871881103515648;25.95555555555556;4.671534;14.79051;0.9626522
2021-11-07T14:00:00+0100;65000.0;65000.0;53000.0;2.8841186523437727;21.404444444444444;4.857559;18.091503;0.95456505
2021-11-07T15:00:00+0100;63000.0;63000.0;51000.0;2.6661621093750227;7.662222222222222;5.0988564;20.247925;0.9405423
2021-11-07T16:00:00+0100;64000.0;64000.0;54600.0;2.4283691406250227;0.0;4.9169703;22.83514;0.91257316
2021-11-07T17:00:00+0100;65000.0;65000.0;56400.0;2.1861511230468977;0.0177777777777777;4.258421;16.374094;0.91312206
2021-11-07T18:00:00+0100;66000.0;66000.0;55200.0;2.2089782714843977;0.0;4.449018;15.341234;0.8918208
2021-11-07T19:00:00+0100;62000.0;62000.0;33600.0;2.177423095703148;0.0;4.610936;19.153816;0.8809564
2021-11-07T20:00:00+0100;63000.0;63000.0;32000.0;1.905084228515648;0.0;4.5586286;23.720873;0.8683071
2021-11-07T21:00:00+0100;63000.0;63000.0;28600.0;2.0662475585937727;1.4068482104587531e-14;4.0828195;25.28197;0.84461
2021-11-07T22:00:00+0100;63000.0;63000.0;30400.0;2.0572448730468977;1.4063279861630127e-14;3.564107;14.330213;0.84215385
2021-11-07T23:00:00+0100;61000.0;61000.0;28000.0;1.8890625000000227;1.4055569979514675e-14;3.4196389;18.690565;0.84493077
2021-11-08T00:00:00+0100;92000.0;92000.0;30800.0;1.7141357421875227;1.406742777820824e-14;3.05563;21.638704;0.86253965
2021-11-08T01:00:00+0100;83000.0;83000.0;28400.0;1.7363830566406475;1.4056518295014875e-14;2.971048;26.40048;0.87253463
2021-11-08T02:00:00+0100;82000.0;82000.0;30000.0;1.6479125976562727;1.4058653932360855e-14;3.0101106;33.756233;0.86984855
2021-11-08T03:00:00+0100;80000.0;80000.0;34200.0;1.4662719726562727;1.4058280003078258e-14;2.8475811;37.461765;0.86517894
