Header_line;17
location;Oslo Norway
year_of_construction;1965
floor_area;9072
number_of_users;770
building_category;Sch
dhw_heat_source;DH
sh_heat_source;DH
ventilation_heat_source;DH
timestamp_format;%Y-%m-%dT%H:%M:%S%z
time_zone;Etc/Gmt-1
building_id;8093

;Heat use;Electricity import;Weather variable;Weather variable;Weather variable;Weather variable;Weather variable
;Wh;Wh;C;W/m2;m/s;deg;%
;Heat Total = HtSpace + HtDHW;Electricity imported ;Temperature Outdoor;Global Solar Horizontal Radiation;Wind_speed;Wind_dir;Relative Humidity
TimeStamp;HtTot;ElImp;Tout;SolGlob;WindSpd;WindDir;RH
2019-03-25T16:00:00+0100;155800.0;269600.0;9.326776123046898;234.00125;2.5966702;223.09145;0.4388771
2019-03-25T17:00:00+0100;178600.0;252400.0;8.723840332031273;109.24027777777778;2.4927442;226.32477;0.47145528
2019-03-25T18:00:00+0100;201400.0;252400.0;6.719873046875023;14.916527777777778;1.7655331;242.36533;0.5005087
2019-03-25T19:00:00+0100;193800.0;245600.0;5.025170898437523;-0.0080555555555555;1.1388024;276.89307;0.5446074
2019-03-25T20:00:00+0100;201400.0;262800.0;3.0070434570312727;0.0;1.6501744;321.16162;0.61725533
2019-03-25T21:00:00+0100;205200.0;216800.0;1.6603942871093975;0.0;2.2412493;317.0423;0.6119153
2019-03-25T22:00:00+0100;178600.0;198000.0;1.7448059082031475;0.0;1.5652646;290.06042;0.65425855
2019-03-25T23:00:00+0100;197600.0;201200.0;1.1153503417968975;0.0;1.6456319;280.85617;0.677757
2019-03-26T00:00:00+0100;190000.0;191600.0;0.6468444824218977;0.0;1.7516137;306.77448;0.69023865
2019-03-26T01:00:00+0100;186200.0;191600.0;0.1523071289062727;0.0;2.150968;331.79517;0.7158124
2019-03-26T02:00:00+0100;201400.0;189600.0;-0.4502929687499772;0.0;2.07232;346.41138;0.75019044
2019-03-26T03:00:00+0100;209000.0;193200.0;-0.8154052734374773;-3.9389105403279484e-14;2.1884015;352.0611;0.7642743
2019-03-26T04:00:00+0100;250800.0;190400.0;-0.8369506835937273;0.0;1.9954239;342.9247;0.75598896
2019-03-26T05:00:00+0100;250800.0;192400.0;-0.5965942382812273;0.0;1.9428867;350.3014;0.7468793
2019-03-26T06:00:00+0100;250800.0;246400.0;-1.0974792480468525;29.288888888888888;2.0247147;347.02936;0.73242897
2019-03-26T07:00:00+0100;258400.0;272400.0;-0.5156005859374773;115.69105034722222;2.0985887;338.75928;0.68703437
2019-03-26T08:00:00+0100;243200.0;310400.0;1.0934387207031475;197.39277777777767;2.212228;334.94696;0.6369545
2019-03-26T09:00:00+0100;231800.0;318800.0;2.7594238281250227;289.6334722222222;3.0309098;338.5688;0.58186984
2019-03-26T10:00:00+0100;209000.0;325200.0;4.638940429687523;346.24111111111114;2.9612055;343.73642;0.5002956
2019-03-26T11:00:00+0100;205200.0;324000.0;6.229730224609398;366.8927777777778;2.453985;350.59366;0.48251873
2019-03-26T12:00:00+0100;190000.0;328400.0;7.996911621093773;391.4477777777778;2.0582685;340.6487;0.4704942
2019-03-26T13:00:00+0100;178600.0;346000.0;8.662896728515648;423.5127777777778;1.6035637;320.89252;0.45151216
2019-03-26T14:00:00+0100;148200.0;310000.0;9.044885253906273;391.0283333333333;1.5823183;258.88174;0.4348647
2019-03-26T15:00:00+0100;193800.0;278400.0;8.844293212890648;320.0359722222222;2.9290245;215.97931;0.48753834
2019-03-26T16:00:00+0100;212800.0;271200.0;7.137414550781273;150.43708333333333;2.8170815;234.1804;0.5132187
2019-03-26T17:00:00+0100;201400.0;244800.0;6.143853759765648;70.79597222222222;2.7086205;217.2612;0.55035883
2019-03-26T18:00:00+0100;197600.0;234800.0;5.439752197265648;11.719166666666666;2.9653554;228.76259;0.66792864
2019-03-26T19:00:00+0100;205200.0;246400.0;5.067620849609398;-0.0670833333333333;2.1185524;217.32852;0.723334
2019-03-26T20:00:00+0100;209000.0;270400.0;4.730523681640648;0.0;1.8716174;220.97153;0.7755193
2019-03-26T21:00:00+0100;216600.0;224800.0;4.244958496093773;0.0;1.9525143;221.49786;0.8152223
2019-03-26T22:00:00+0100;186200.0;210800.0;3.2433715820312727;0.0;1.4759781;252.27487;0.85872483
2019-03-26T23:00:00+0100;190000.0;205200.0;2.3706909179687727;0.0;1.0782009;281.5344;0.893668
2019-03-27T00:00:00+0100;201400.0;201600.0;1.5475708007812727;0.0;1.0984885;318.9281;0.905372
2019-03-27T01:00:00+0100;212800.0;201200.0;1.1071716308593975;0.0;1.1800174;321.25308;0.8938211
2019-03-27T02:00:00+0100;212800.0;204800.0;0.5913940429687727;0.0;1.2343315;331.84314;0.8436959
2019-03-27T03:00:00+0100;224200.0;204000.0;0.4593444824218977;-3.8481189685363816e-14;1.4959027;350.7237;0.8235999
2019-03-27T04:00:00+0100;277400.0;205600.0;0.2211242675781477;0.0;1.9090166;354.63028;0.81407946
2019-03-27T05:00:00+0100;269800.0;210400.0;0.2196899414062727;0.0;2.1158922;20.768587;0.8291239
2019-03-27T06:00:00+0100;273600.0;265600.0;-0.0450805664062272;37.58222222222222;1.9435297;18.424639;0.8314739
2019-03-27T07:00:00+0100;273600.0;282800.0;0.4778991699218977;148.4466840277778;1.0859108;36.38583;0.8046799
2019-03-27T08:00:00+0100;269800.0;314400.0;2.0733886718750227;274.2956423611111;1.0085582;21.973372;0.75553066
2019-03-27T09:00:00+0100;216600.0;328800.0;3.6792846679687727;390.79069444444445;0.47099334;240.49173;0.7122562
2019-03-27T10:00:00+0100;167200.0;330000.0;6.561853027343773;480.3490277777778;0.68281156;93.20822;0.65326464
2019-03-27T11:00:00+0100;121600.0;330800.0;9.451684570312525;534.9227777777778;1.465751;232.95798;0.6440628
2019-03-27T12:00:00+0100;102600.0;332400.0;11.452294921875025;549.8758333333334;1.3127674;236.46365;0.6272777
2019-03-27T13:00:00+0100;114000.0;337200.0;12.940423583984398;524.1022222222222;1.8804986;232.66873;0.60820395
2019-03-27T14:00:00+0100;117800.0;318800.0;13.448602294921898;459.8994444444445;1.9893018;240.39864;0.56370926
2019-03-27T15:00:00+0100;117800.0;292000.0;13.357080078125025;360.17847222222224;1.6165603;228.88553;0.51794827
2019-03-27T16:00:00+0100;121600.0;267200.0;13.442315673828148;215.9744444444445;1.4213791;222.91898;0.48984188
2019-03-27T17:00:00+0100;129200.0;256000.0;12.938775634765648;109.79777777777778;1.2081769;245.02377;0.5067344
2019-03-27T18:00:00+0100;174800.0;250000.0;10.849786376953148;19.420416666666668;0.7885987;278.67996;0.5572115
2019-03-27T19:00:00+0100;205200.0;251600.0;8.109216308593773;-0.02125;0.96595967;343.8881;0.60837483
2019-03-27T20:00:00+0100;193800.0;256000.0;6.149377441406273;0.0;1.1977959;353.77167;0.6779859
2019-03-27T21:00:00+0100;197600.0;229600.0;5.160852050781273;0.0;1.1759537;354.44687;0.76412153
2019-03-27T22:00:00+0100;178600.0;209600.0;4.116693115234398;0.0;1.3065035;349.85837;0.8160471
2019-03-27T23:00:00+0100;148200.0;208800.0;3.2397705078125227;0.0;1.5781429;356.1833;0.8452828
2019-03-28T00:00:00+0100;201400.0;203600.0;2.9235778808593977;0.0;1.6807805;3.5204473;0.78124154
2019-03-28T01:00:00+0100;201400.0;204000.0;2.5761352539062727;0.0;1.543907;13.346823;0.77393264
2019-03-28T02:00:00+0100;209000.0;200000.0;2.1933532714843977;0.0;1.2441468;342.20013;0.77526
2019-03-28T03:00:00+0100;212800.0;202800.0;1.858331298828148;-3.7589063806020566e-14;1.0698019;322.3233;0.7977049
2019-03-28T04:00:00+0100;258400.0;204400.0;1.5537048339843975;0.0;0.776286;310.0383;0.85690945
2019-03-28T05:00:00+0100;254600.0;202000.0;1.3538452148437727;0.0;0.7785272;316.67563;0.8575201
2019-03-28T06:00:00+0100;243200.0;254800.0;1.2130065917968975;41.217777777777776;0.7854486;319.15714;0.8494482
2019-03-28T07:00:00+0100;243200.0;275600.0;2.2648559570312727;147.97857638888888;0.9126164;287.70233;0.82938236
2019-03-28T08:00:00+0100;235600.0;309200.0;3.5448242187500227;247.893125;1.2280076;249.5237;0.8078204
2019-03-28T09:00:00+0100;228000.0;329200.0;3.979547119140648;250.24913194444449;1.5973184;235.23608;0.76933694
2019-03-28T10:00:00+0100;212800.0;329600.0;4.799157714843773;326.9470833333333;1.7309616;250.15268;0.7472265
2019-03-28T11:00:00+0100;190000.0;320400.0;6.172113037109398;449.5210416666667;1.9312794;229.46268;0.7133214
2019-03-28T12:00:00+0100;114000.0;321600.0;8.734918212890648;506.7894444444444;2.4071474;245.91766;0.67918706
2019-03-28T13:00:00+0100;87400.0;322000.0;11.674798583984398;488.68194444444447;1.9377184;222.74516;0.64497674
2019-03-28T14:00:00+0100;91200.0;316400.0;13.463403320312525;390.47777777777776;3.0668778;232.77036;0.6197238
2019-03-28T15:00:00+0100;110200.0;292800.0;14.581201171875025;302.6920138888889;3.6647184;225.35056;0.60892075
2019-03-28T16:00:00+0100;114000.0;267600.0;14.220300292968773;189.68472222222223;3.8331797;221.61679;0.6478461
2019-03-28T17:00:00+0100;121600.0;253600.0;13.372094726562525;88.86708333333333;2.945859;239.35318;0.7074933
2019-03-28T18:00:00+0100;140600.0;239200.0;12.387322998046898;15.919027777777778;2.1792395;239.5411;0.73701996
2019-03-28T19:00:00+0100;148200.0;236400.0;10.557641601562525;0.0136111111111111;2.041168;236.67877;0.79637754
2019-03-28T20:00:00+0100;159600.0;250000.0;9.072625732421898;0.0;2.0061615;233.86905;0.82735354
2019-03-28T21:00:00+0100;174800.0;222000.0;8.460839843750023;0.0;2.0987396;242.87802;0.8418803
2019-03-28T22:00:00+0100;148200.0;201600.0;8.340264892578148;0.0;2.311189;230.60262;0.84831965
2019-03-28T23:00:00+0100;144400.0;198000.0;7.479669189453148;0.0;2.1096168;257.04327;0.86601955
2019-03-29T00:00:00+0100;152000.0;201200.0;6.994012451171898;0.0;1.7494495;246.6709;0.883506
2019-03-29T01:00:00+0100;159600.0;202400.0;6.467431640625023;0.0;1.7313737;249.6265;0.89904004
2019-03-29T02:00:00+0100;159600.0;203200.0;6.018823242187523;0.0;1.6725838;242.10678;0.89562994
2019-03-29T03:00:00+0100;167200.0;196400.0;5.725610351562523;-3.649167002523552e-14;2.25809;231.97513;0.89372265
2019-03-29T04:00:00+0100;216600.0;198400.0;5.134210205078148;0.0;4.079462;225.5308;0.8637238
2019-03-29T05:00:00+0100;209000.0;197200.0;4.831201171875023;0.0088888888888888;3.0741727;229.1973;0.8669809
2019-03-29T06:00:00+0100;212800.0;240400.0;4.669702148437523;39.08444444444444;2.4787815;219.96965;0.87133
2019-03-29T07:00:00+0100;209000.0;273600.0;5.064782714843773;136.1123263888889;3.0335948;207.06297;0.84520704
2019-03-29T08:00:00+0100;205200.0;301200.0;5.717919921875023;259.1948263888889;3.544777;199.68257;0.81061524
2019-03-29T09:00:00+0100;174800.0;332400.0;6.678338623046898;379.7916666666667;4.287124;208.0233;0.7580794
2019-03-29T10:00:00+0100;136800.0;320800.0;8.096643066406273;461.2740277777778;4.464609;213.72473;0.70030946
2019-03-29T11:00:00+0100;110200.0;309600.0;9.226647949218773;526.4329166666666;4.8433385;222.9985;0.63942665
2019-03-29T12:00:00+0100;87400.0;321600.0;11.492547607421898;546.7265277777777;5.6605725;224.79121;0.6127236
2019-03-29T13:00:00+0100;87400.0;309600.0;12.679071044921898;528.0208333333334;6.8090253;231.36331;0.6104647
2019-03-29T14:00:00+0100;102600.0;295200.0;13.937646484375025;463.925;7.0544863;230.07364;0.6222138
2019-03-29T15:00:00+0100;98800.0;276400.0;14.013299560546898;364.4682638888889;6.4797325;231.19742;0.5962126
2019-03-29T16:00:00+0100;110200.0;264800.0;13.875329589843773;249.06444444444443;6.756443;233.04099;0.5821899
2019-03-29T17:00:00+0100;117800.0;258800.0;13.181542968750025;125.95541666666666;6.1128917;235.91568;0.60181314
2019-03-29T18:00:00+0100;152000.0;241200.0;12.017602539062525;24.07875;5.1131;235.69147;0.67017287
2019-03-29T19:00:00+0100;159600.0;229600.0;10.632348632812525;0.0901388888888889;4.7949977;231.4995;0.7168653
2019-03-29T20:00:00+0100;163400.0;245600.0;9.486352539062525;0.0;4.3500023;237.00876;0.7421803
2019-03-29T21:00:00+0100;167200.0;218800.0;8.388208007812523;0.0;3.7880788;239.88782;0.76520574
2019-03-29T22:00:00+0100;140600.0;212000.0;7.302087402343773;0.0;3.061831;252.10611;0.78990924
2019-03-29T23:00:00+0100;171000.0;199200.0;6.566735839843773;0.0;2.4210954;256.21274;0.81322515
2019-03-30T00:00:00+0100;129200.0;179200.0;5.889245605468773;0.0;1.9490818;262.2765;0.82509595
2019-03-30T01:00:00+0100;129200.0;180400.0;5.049340820312523;0.0;1.4967607;268.7976;0.8344034
2019-03-30T02:00:00+0100;129200.0;183600.0;5.119165039062523;0.0;1.2039202;269.05383;0.85344654
2019-03-30T03:00:00+0100;140600.0;181200.0;4.855493164062523;-3.2919219048219465e-14;1.105435;271.04324;0.8694079
2019-03-30T04:00:00+0100;140600.0;176800.0;3.895074462890648;0.0;1.0199889;290.3876;0.8662488
2019-03-30T05:00:00+0100;140600.0;179600.0;3.3273559570312727;0.1111111111111111;0.8027303;305.00186;0.87854743
2019-03-30T06:00:00+0100;155800.0;180400.0;3.3495117187500227;37.67555555555556;0.6218878;328.66275;0.8898544
2019-03-30T07:00:00+0100;148200.0;176000.0;3.503594970703148;125.67345486111113;0.70602155;325.95718;0.8694228
2019-03-30T08:00:00+0100;133000.0;158400.0;5.414331054687523;225.80147569444443;0.53751063;314.11255;0.8326029
2019-03-30T09:00:00+0100;121600.0;172800.0;7.286187744140648;311.8362847222222;1.0415893;229.34155;0.7598637
2019-03-30T10:00:00+0100;95000.0;190000.0;8.611199951171898;408.915625;1.6865263;219.19452;0.7131863
2019-03-30T11:00:00+0100;83600.0;202000.0;9.658227539062525;420.5604861111111;2.273461;225.99997;0.6665392
2019-03-30T12:00:00+0100;76000.0;196800.0;10.808038330078148;401.7694444444445;3.1017742;228.24405;0.6536602
2019-03-30T13:00:00+0100;110200.0;202400.0;11.432946777343773;170.78347222222223;3.5425634;226.19518;0.6311994
2019-03-30T14:00:00+0100;190000.0;189200.0;9.827844238281273;32.19111111111111;3.4979875;237.32639;0.64888513
2019-03-30T15:00:00+0100;171000.0;183200.0;7.388909912109398;57.89368923611111;2.375919;264.00833;0.7380118
2019-03-30T16:00:00+0100;152000.0;171600.0;6.679010009765648;137.1051388888889;1.579793;286.02112;0.8742884
2019-03-30T17:00:00+0100;136800.0;171200.0;6.988092041015648;130.0221527777778;1.9375248;279.42038;0.7805842
2019-03-30T18:00:00+0100;152000.0;171600.0;7.327081298828148;26.8365625;2.1507044;237.03015;0.7920594
2019-03-30T19:00:00+0100;152000.0;172800.0;5.887811279296898;0.0538888888888888;1.4813454;272.0899;0.88703066
2019-03-30T20:00:00+0100;163400.0;187200.0;5.019860839843773;0.0;2.5898616;261.96255;0.8568183
2019-03-30T21:00:00+0100;167200.0;191200.0;4.177667236328148;0.0;2.0762217;263.5865;0.7074346
2019-03-30T22:00:00+0100;167200.0;180000.0;3.926812744140648;0.0;1.832786;227.09149;0.7765115
2019-03-30T23:00:00+0100;182400.0;178000.0;3.2995849609375227;0.0;1.9196715;229.47235;0.7628397
2019-03-31T00:00:00+0100;171000.0;187600.0;2.7766967773437727;0.0;2.1915948;239.02026;0.76772255
2019-03-31T01:00:00+0100;186200.0;193600.0;2.242852783203148;0.0;1.9052597;236.36981;0.76601344
2019-03-31T02:00:00+0100;0.0;0.0;1.9009033203125227;0.0;3.6377723;343.32257;0.68335617
2019-03-31T03:00:00+0100;174800.0;188400.0;1.7340026855468975;0.0;3.4415312;341.6925;0.63138497
2019-03-31T04:00:00+0100;182400.0;190400.0;1.1884094238281475;0.0;4.4422364;339.91876;0.5417242
2019-03-31T05:00:00+0100;186200.0;190000.0;0.6452880859375227;0.52;2.9362357;337.62936;0.5411749
2019-03-31T06:00:00+0100;201400.0;208000.0;-0.1609558105468522;58.02222222222223;1.0489767;305.17087;0.6158514
2019-03-31T07:00:00+0100;205200.0;196400.0;-0.1630004882812272;177.56895833333334;2.2010767;314.01752;0.56774056
2019-03-31T08:00:00+0100;197600.0;178400.0;0.8867126464843977;306.2109375;3.8780012;313.378;0.5165168
2019-03-31T09:00:00+0100;182400.0;180000.0;2.1409545898437727;421.5189236111111;3.738396;306.42963;0.47594303
2019-03-31T10:00:00+0100;174800.0;183200.0;4.052697753906273;509.97833333333335;4.1370473;316.61337;0.44064873
2019-03-31T11:00:00+0100;171000.0;193200.0;5.495111083984398;564.2530555555555;4.260832;315.55923;0.40941328
2019-03-31T12:00:00+0100;148200.0;205600.0;6.555596923828148;576.7936111111111;4.9113584;318.48737;0.37883383
2019-03-31T13:00:00+0100;152000.0;209200.0;7.408837890625023;548.0805555555555;4.476711;318.63165;0.35162717
2019-03-31T14:00:00+0100;163400.0;205600.0;7.704919433593773;485.5916666666666;4.7558913;324.62674;0.3464697
2019-03-31T15:00:00+0100;152000.0;208400.0;7.338342285156273;390.5179861111111;4.2186146;319.7119;0.3620649
2019-03-31T16:00:00+0100;148200.0;220400.0;7.860894775390648;268.3423611111112;4.34197;321.06543;0.35573208
2019-03-31T17:00:00+0100;148200.0;211200.0;7.551141357421898;138.95944444444444;3.9786088;321.68674;0.37509537
2019-03-31T18:00:00+0100;148200.0;201200.0;5.821130371093773;30.40138888888889;2.7844656;321.40573;0.4253887
2019-03-31T19:00:00+0100;155800.0;194400.0;4.085107421875023;0.0033333333333333;1.544596;310.6072;0.49925667
2019-03-31T20:00:00+0100;178600.0;203200.0;1.8145385742187727;0.0;1.7518882;329.0464;0.5666552
2019-03-31T21:00:00+0100;178600.0;198400.0;0.8228698730468977;0.0;2.7539144;335.5068;0.5981803
2019-03-31T22:00:00+0100;209000.0;195200.0;0.1980834960937727;0.0;2.7641935;344.2641;0.57948864
2019-03-31T23:00:00+0100;254600.0;222000.0;0.0496154785156477;0.0;1.3561425;352.90402;0.58623326
2019-04-01T00:00:00+0100;262200.0;223200.0;-0.4539550781249772;0.0;1.2159755;327.9482;0.60771793
2019-04-01T01:00:00+0100;281200.0;217200.0;-0.9120849609374772;0.0;2.453801;342.14044;0.60045457
2019-04-01T02:00:00+0100;281200.0;217600.0;-2.0166076660156023;0.0;1.7905856;334.25525;0.6018585
2019-04-01T03:00:00+0100;338200.0;218400.0;-2.5011657714843523;0.0;0.9713559;27.939674;0.64029646
2019-04-01T04:00:00+0100;338200.0;214400.0;-3.0401672363281023;0.0;1.1464535;7.4413314;0.65482265
2019-04-01T05:00:00+0100;353400.0;257600.00000000003;-3.4155029296874773;1.022222222222222;0.41087696;340.77194;0.6839058
2019-04-01T06:00:00+0100;349600.0;272800.0;-3.4670471191406023;55.04888888888889;0.76356417;317.24533;0.7639229
2019-04-01T07:00:00+0100;334400.0;315600.0;-2.9218811035156023;146.5857465277778;0.55678856;322.18695;0.6977458
2019-04-01T08:00:00+0100;307800.0;340800.0;-1.0936950683593525;288.83060763888886;1.3569738;224.03166;0.661536
2019-04-01T09:00:00+0100;281200.0;370000.0;0.3635498046875227;415.2975347222222;2.289688;222.92908;0.61203516
2019-04-01T10:00:00+0100;254600.0;346000.0;2.039361572265648;508.964375;2.6053886;229.31532;0.5652811
2019-04-01T11:00:00+0100;220400.0;348000.0;4.090844726562523;555.2108333333333;2.8816752;223.70036;0.5143621
2019-04-01T12:00:00+0100;205200.0;328800.0;5.201989746093773;560.2061111111111;3.8089044;216.99178;0.45463884
2019-04-01T13:00:00+0100;174800.0;320400.0;6.673425292968773;535.1280555555555;4.114525;212.03233;0.42561626
2019-04-01T14:00:00+0100;171000.0;304800.0;7.539300537109398;462.2425;4.826267;204.29378;0.39070398
2019-04-01T15:00:00+0100;190000.0;281600.0;6.844659423828148;313.53333333333336;4.9141974;204.12865;0.45297527
2019-04-01T16:00:00+0100;205200.0;270400.0;7.177362060546898;198.50402777777776;5.404546;202.02228;0.48112792
2019-04-01T17:00:00+0100;205200.0;254800.0;5.931634521484398;123.43388888888887;5.2272377;197.65869;0.55527085
2019-04-01T18:00:00+0100;216600.0;254800.0;4.814630126953148;28.57111111111111;4.3823066;195.78354;0.5975533
2019-04-01T19:00:00+0100;224200.0;271200.0;3.6036010742187727;-0.0454166666666666;2.9379356;192.0021;0.6677596
2019-04-01T20:00:00+0100;235600.0;236400.0;2.703424072265648;0.0;2.2127805;189.18256;0.7375541
2019-04-01T21:00:00+0100;209000.0;216000.0;1.9377380371093973;0.0;2.0527835;193.94412;0.77705973
2019-04-01T22:00:00+0100;174800.0;208400.0;1.5004821777343975;0.0;2.2486074;207.22308;0.7918001
2019-04-01T23:00:00+0100;212800.0;202800.0;1.0095153808593975;0.0;1.7081704;218.9249;0.8023441
2019-04-02T00:00:00+0100;216600.0;196000.0;1.1084228515625227;0.0;1.221269;213.34502;0.82785684
2019-04-02T01:00:00+0100;216600.0;199200.0;1.1208740234375227;0.0;1.0052214;211.04517;0.88237673
2019-04-02T02:00:00+0100;212800.0;202400.0;1.3383422851562727;0.0;0.75365436;228.89165;0.93530965
2019-04-02T03:00:00+0100;273600.0;206000.0;1.3444763183593975;0.0;0.6457;224.49907;0.94431233
2019-04-02T04:00:00+0100;266000.0;210400.0;1.3929382324218975;0.0;0.3966366;241.78563;0.9288851
2019-04-02T05:00:00+0100;273600.0;268400.0;1.1857238769531475;1.5555555555555556;0.6822492;312.8137;0.9157315
2019-04-02T06:00:00+0100;288800.0;272400.0;0.7537475585937727;51.84888888888889;0.8262431;354.62964;0.9198978
2019-04-02T07:00:00+0100;285000.0;316400.0;1.0003906250000227;116.02;0.46122116;2.9552596;0.8728246
2019-04-02T08:00:00+0100;258400.0;334400.0;2.5389648437500227;217.7837152777778;0.82578975;192.33691;0.8079433
2019-04-02T09:00:00+0100;235600.0;324400.0;3.5102172851562727;167.5759375;2.4247026;177.2585;0.77882874
2019-04-02T10:00:00+0100;212800.0;326800.0;4.870996093750023;295.1557638888889;3.4807827;176.44254;0.783223
2019-04-02T11:00:00+0100;205200.0;336400.0;5.493432617187523;472.1870833333333;2.9432485;174.63089;0.70189303
2019-04-02T12:00:00+0100;193800.0;346000.0;6.364770507812523;523.2040277777778;3.3379123;173.5109;0.61262846
2019-04-02T13:00:00+0100;159600.0;326400.0;8.006127929687523;525.9534722222222;3.7259037;180.01686;0.54655755
2019-04-02T14:00:00+0100;136800.0;301600.0;9.493707275390648;470.0355555555556;4.438858;190.41458;0.47929668
2019-04-02T15:00:00+0100;159600.0;275200.0;10.807244873046898;283.1825694444444;3.58352;184.3962;0.47885418
2019-04-02T16:00:00+0100;144400.0;255200.0;10.951226806640648;220.599375;3.1985188;156.90363;0.49924016
2019-04-02T17:00:00+0100;152000.0;236000.0;10.754846191406273;93.29819444444443;3.301319;133.63364;0.52153367
2019-04-02T18:00:00+0100;197600.0;250000.0;9.134820556640648;35.458888888888886;2.806465;116.256424;0.5928693
2019-04-02T19:00:00+0100;212800.0;255200.0;6.378472900390648;0.0176388888888888;2.5710304;87.95922;0.6339005
2019-04-02T20:00:00+0100;201400.0;241200.0;4.727349853515648;0.0;2.8333442;71.39262;0.6997121
2019-04-02T21:00:00+0100;178600.0;216000.0;3.9018798828125214;0.0;3.1972876;65.31825;0.7314203
2019-04-02T22:00:00+0100;171000.0;204800.0;3.666894531250023;0.0;3.5000765;68.4644;0.7468009
2019-04-02T23:00:00+0100;190000.0;204000.0;3.3491455078125227;0.0;3.600371;71.882095;0.74342895
2019-04-03T00:00:00+0100;193800.0;198000.0;3.162408447265648;0.0;3.0040057;54.712273;0.7418269
2019-04-03T01:00:00+0100;197600.0;198400.0;2.4834228515625227;0.0;3.3104162;50.868073;0.7461605
2019-04-03T02:00:00+0100;209000.0;206800.0;1.942681884765648;0.0;3.7669322;55.811096;0.7391259
2019-04-03T03:00:00+0100;266000.0;202400.0;1.6452880859375227;0.0;4.1134386;52.270203;0.7505399
2019-04-03T04:00:00+0100;254600.0;205600.0;1.5319152832031475;0.0;4.3307557;48.606613;0.7601679
2019-04-03T05:00:00+0100;266000.0;262000.0;1.4357238769531475;0.9955555555555556;4.857756;48.173206;0.7434443
2019-04-03T06:00:00+0100;273600.0;266800.0;1.3164001464843975;36.85333333333333;5.063195;48.40431;0.7354178
2019-04-03T07:00:00+0100;277400.0;318400.0;1.5842224121093975;102.17105034722222;4.9251385;48.122795;0.71846557
2019-04-03T08:00:00+0100;258400.0;327200.0;2.3777709960937727;129.71474826388888;4.672589;51.416527;0.69305915
2019-04-03T09:00:00+0100;250800.0;333600.0;2.931451416015648;250.6664583333333;4.394495;46.731884;0.6781964
2019-04-03T10:00:00+0100;247000.0;330000.0;3.5247741699218977;237.20791666666668;4.43389;46.42819;0.6400947
2019-04-03T11:00:00+0100;235600.0;342800.0;4.611962890625023;139.33541666666667;4.026269;51.9815;0.629932
2019-04-03T12:00:00+0100;220400.0;349600.0;4.851617431640648;152.5561111111111;3.6249049;53.819122;0.63827837
2019-04-03T13:00:00+0100;243200.0;330000.0;5.088708496093773;30.74305555555556;3.5939007;46.682236;0.64442754
2019-04-03T14:00:00+0100;228000.0;293600.0;4.223596191406273;37.04944444444445;2.4620676;45.327465;0.84788823
2019-04-03T15:00:00+0100;231800.0;270400.0;4.244287109375023;26.620381944444443;2.252543;31.52099;0.8948091
2019-04-03T16:00:00+0100;212800.0;265200.0;4.561914062500023;35.37293402777778;2.8783202;20.956741;0.8991276
2019-04-03T17:00:00+0100;212800.0;254800.0;4.690728759765648;34.947170138888886;3.0486903;23.061363;0.88167197
2019-04-03T18:00:00+0100;201400.0;250800.0;5.004937744140648;3.6165451388888887;2.825398;24.050833;0.85440505
2019-04-03T19:00:00+0100;201400.0;254000.0;4.893579101562523;-0.0567013888888888;3.0413485;26.436813;0.8532306
2019-04-03T20:00:00+0100;201400.0;240800.0;4.996636962890648;0.0;3.0224137;30.25103;0.84143573
2019-04-03T21:00:00+0100;178600.0;236000.0;5.206109619140648;0.0;3.2256289;30.431087;0.83238745
2019-04-03T22:00:00+0100;152000.0;227600.0;5.162896728515648;0.0;3.401955;33.77782;0.83975714
2019-04-03T23:00:00+0100;182400.0;206400.0;4.859002685546898;0.0;3.4705215;36.830338;0.8455861
2019-04-04T00:00:00+0100;182400.0;206000.0;4.814538574218773;0.0;3.4916766;37.269203;0.85931915
2019-04-04T01:00:00+0100;178600.0;201200.0;4.380059814453148;0.0;3.6547625;35.088436;0.86986315
2019-04-04T02:00:00+0100;186200.0;192800.0;4.472406005859398;0.0;4.125489;35.02788;0.8770349
2019-04-04T03:00:00+0100;247000.0;196400.0;3.707177734375023;0.0;4.2366757;43.568382;0.8904781
2019-04-04T04:00:00+0100;235600.0;198000.0;3.5206237792968977;0.0;4.411689;40.273537;0.8959101
2019-04-04T05:00:00+0100;247000.0;255600.0;3.3367858886718977;3.528888888888889;4.7116346;41.416164;0.9025325
2019-04-04T06:00:00+0100;258400.0;272400.0;2.9597106933593977;72.13131076388889;4.5923686;43.062466;0.90175456
2019-04-04T07:00:00+0100;235600.0;313600.0;3.404962158203148;186.95125;4.5006313;46.92932;0.87457854
2019-04-04T08:00:00+0100;216600.0;323200.0;4.234307861328148;312.55347222222224;4.5473003;50.078674;0.82982373
2019-04-04T09:00:00+0100;193800.0;324800.0;5.871728515625023;425.2989930555556;4.5349674;50.528023;0.77609646
2019-04-04T10:00:00+0100;178600.0;314400.0;7.703454589843773;512.2956944444444;4.6751256;48.021706;0.7322117
2019-04-04T11:00:00+0100;144400.0;318400.0;9.054772949218773;565.3509722222223;4.5271354;49.96516;0.6846191
2019-04-04T12:00:00+0100;129200.0;315600.0;11.365319824218773;579.5229166666667;4.551381;54.757755;0.64244366
